Link,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ8FFBZ/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1685022663&sprefix=ba%2Caps%2C283&sr=8-18,"['MADE IN INDIA - This �MAKE IN INDIA� Laptop bag for men features 3 large zippered compartments, 1 zip pocket at front, 2 side bottle pockets. This is a perfect laptop, office, school, college bag for men, women, boys and girls. In deed a perfect all-rounder backpack for men, school bags for boys and girls, College bag for boys and college bag for girls, office bag for men and women.', 'LAPTOP BAG FEATURES - Compartment Description: Up To 15 Inches; Style Name: Casual Backpack for men. Capacity: 48 liters. Size: 20 inch X 13.5 inch X 9.5 inch.', 'WATER RESISTANT � This laptop bag for men is stylish and durable unisex travel laptop backpack that is your perfect travel partner. School bags for boys is made of high-grade water-resistant polyester material that gives it strength and durable for long-term use. 12 months warranty for any manufacturing defects.', 'PADDED LAPTOP SLEEVE AND INTERNAL ORGANISER : Padded Laptop backpack for men has sleeve with holder to secure upto 15.6"" Laptops. This office bag for men is compatible with laptops like HP / Lenovo / Acer / ASUS / Dell. Internal organiser to neatly organise and store your keys, cables, stationary and other valuables from theft.', '1 YEAR WARRANTY - We offer 1 Year warranty for any manufacturing defects; BEST BACK SUPPORT - We have designed this laptop bag for men to keep your comfort in mind. Shoulder has 12MM high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag; Pattern Name: Solid; Age Range Description: Adult; Color Name: Black; Special Features: Laptop Compartment; Pattern Name: Solid; Age Range Description: Adult']",B08YZ8FFBZ,"['Product Dimensions :', '24.13 x 34.29 x 50.8 cm; 570 Grams', 'Date First Available :', '15 March 2021', 'Manufacturer :', 'Akshaya Rubbers, Hebbal Industrial Area, Mysore', 'ASIN :', 'B08YZ8FFBZ', 'Item model number :', 'Bingo 48L Laptop Bag', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Akshaya Rubbers, Hebbal Industrial Area, Mysore, 7022982998', 'Packer :', 'PAZZO INDIA, Hebbal Industrial Area, Mysore', 'Item Weight :', '570 g', 'Item Dimensions LxWxH :', '24.1 x 34.3 x 50.8 Centimeters', 'Best Sellers Rank:', 'Customer Reviews:']","Akshaya Rubbers, Hebbal Industrial Area, Mysore"
https://www.amazon.in/Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1685022663&sprefix=ba%2Caps%2C283&sr=8-19,"['Laptop Compatibility: Yes, Laptop Size: 17 inches', 'Outer Material: Polyester, Color: Black', 'Weight: 1.20 grams; Dimensions: 53 cms x 32 cms x 27 cms (LxWxH)', 'Number of compartments: 1; Warranty type: Manufacturer; 18 months', 'Closure Type: Zipper; Special Features: Back Padding; Pocket Description: Utility Pocket; Age Range Description: Adult']",B07BZ5VC4H,"['Is Discontinued By Manufacturer :', 'No', 'Product Dimensions :', '68.58 x 81.28 x 134.62 cm; 490 Grams', 'Date First Available :', '5 April 2018', 'Manufacturer :', 'Safari Industries (India) Ltd', 'ASIN :', 'B07BZ5VC4H', 'Item model number :', 'SEEK 45L 21 OB BLK', 'Country of Origin :', 'China', 'Department :', 'unisex-adult', 'Manufacturer :', 'Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838', 'Packer :', 'Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838', 'Importer :', 'Imported and Marketed by Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838', 'Item Weight :', '490 g', 'Item Dimensions LxWxH :', '68.6 x 81.3 x 134.6 Centimeters', 'Net Quantity :', '1 Count', 'Included Components :', 'Safari 45.792 Ltrs Black Casual Backpack (Seek 45L 21 OB BLK)', 'Generic Name :', 'Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",No
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1685022663&sprefix=ba%2Caps%2C283&sr=8-20,[],B07BZ5VC4H,[],No
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjk0MTgzNjI4MDExNTk2OjE2ODUwMjI2NjM6c3BfYnRmOjIwMTEwMTgxNTEwOTk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022663%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"['CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Black, Water resistant: Yes; INDUSTRY BEST BACKPACK STORAGE: 45 x 31 x 13.5 cm Dimensions, 19L Capacity, Fits upto a 16� laptop <br>', 'FLAT OPENING TECH COMPARTMENT: 5 pockets to store your iPad, adapters and other tech accessories, Padded laptop compartment with lock strap <br>', 'MOST FEATURE RICH BACKPACK: USB Port:1, Power bank not included, Front compartment: slip pockets, pen pockets, zippered pockets, Expandable body, Hidden magnetic passport/phone pocket, Luggage sleeve, Hidden expandable water bottle/umbrella pocket <br>', 'MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>', 'Lining Description: Polyester; Style Name: Casual; Strap Type: Shoulder Strap; Pattern Name: Solid; Color Name: Crypto; Age Range Description: Adult <br>']",B0B7X81X69,"['Product Dimensions :', '45 x 31 x 13.5 cm; 1.84 Kilograms', 'Date First Available :', '28 July 2022', 'Manufacturer :', 'Designed By Mokobara Lifestyle Private Limited', 'ASIN :', 'B0B7X81X69', 'Item model number :', 'AllWork', 'Country of Origin :', 'China', 'Department :', 'unisex-adult', 'Manufacturer :', 'Designed By Mokobara Lifestyle Private Limited', 'Packer :', 'Mokobara Lifestyle Private Limited, Bangalore.', 'Importer :', 'Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com Contact no. 7975298840 (10:30AM - 5:30PM MON-FRI)', 'Item Weight :', '1 kg 840 g', 'Item Dimensions LxWxH :', '45 x 31 x 13.5 Centimeters', 'Net Quantity :', '1.00 count', 'Best Sellers Rank:', 'Customer Reviews:']",Designed By Mokobara Lifestyle Private Limited
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjk0MTgzNjI4MDExNTk2OjE2ODUwMjI2NjM6c3BfYnRmOjIwMTI0MzExMDI0ODk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022663%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"['Care Instructions: Wipe with Damp Cloth', 'Handcrafted with care and made up of premium quality robust material', 'Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage', 'Right sized with sturdy stitching; Dimension: (28.2 cm x 14.1 cm x 42.2 cm); Warranty: 750 days international warranty', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596)', 'Padded laptop compartment fits up to 14�, Back padding with Air mesh; Front access pocket for you to easily carry important small items with two bottle holders on the sides']",B0BWNCV31F,"['Product Dimensions :', '14.1 x 28.2 x 42.2 cm; 599 Grams', 'Date First Available :', '23 February 2023', 'Manufacturer :', 'Acefour Accessories Pvt. Ltd.', 'ASIN :', 'B0BWNCV31F', 'Item model number :', '2300EBP1TBL', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care: Email : customercare@uppercase.co.in & Contact no. +91 8691 800 800', 'Packer :', 'Acefour Accessories Pvt. Ltd.', 'Item Weight :', '599 g', 'Item Dimensions LxWxH :', '14.1 x 28.2 x 42.2 Centimeters', 'Net Quantity :', '1.00 count', 'Best Sellers Rank:', 'Customer Reviews:']",Acefour Accessories Pvt. Ltd.
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTA0NDAyODY5MjE5NzI6MTY4NTAyMjY3NTpzcF9hdGZfbmV4dDoyMDExMDE4MTUxMTE5ODo6MDo6&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022675%26sprefix%3Dba%252Caps%252C283%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"['CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Pink and Grey, Water resistant: Yes <br>', 'PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 41 cm, Capacity: 16L, Fits up to a 15.4� laptop <br>', 'MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve. <br>', 'HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access; MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>', 'Compartment Description: Up To 16 Inches; Pattern Name: Solid; Color Name: Modern Love; Lining Description: Polyester; Closure Type: Zipper; Warranty Description: 12 Months Warranty; Age Range Description: Adult <br>']",B08T1769X9,"['Is Discontinued By Manufacturer :', 'No', 'Product Dimensions :', '41 x 29 x 14 cm; 800 Grams', 'Date First Available :', '13 January 2021', 'Manufacturer :', 'Designed By Mokobara Lifestyle Private Limited', 'ASIN :', 'B08T1769X9', 'Item model number :', 'TSBPK12CND22001', 'Country of Origin :', 'China', 'Department :', 'unisex-adult', 'Manufacturer :', 'Designed By Mokobara Lifestyle Private Limited, Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com Contact no. 7975298840 (10:30AM - 5:30PM MON-FRI)', 'Packer :', 'Mokobara', 'Importer :', 'Mokobara', 'Item Weight :', '800 g', 'Item Dimensions LxWxH :', '41 x 29 x 14 Centimeters', 'Net Quantity :', '1.00 count', 'Generic Name :', 'The Backpack - Nice and Dusty', 'Best Sellers Rank:', 'Customer Reviews:']",No
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTA0NDAyODY5MjE5NzI6MTY4NTAyMjY3NTpzcF9hdGZfbmV4dDoyMDExNjg4MjE4MTA5ODo6MDo6&url=%2FRed-Lemon-Unisex-adult-Waterproof-Charging%2Fdp%2FB09VGNTDRZ%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022675%26sprefix%3Dba%252Caps%252C283%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,[],B09VGNTDRZ,[],No
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1685022675&sprefix=ba%2Caps%2C283&sr=8-19,"['Material: Water Resistant Strong Polyester', 'Compartments: 2 with padding', 'Laptop Size: 15.6 inch and below', 'Dimensions: LxWxH - 11 x 6 x 18 inches', 'Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover']",B0BPVLXD53,"['Product Dimensions :', '15.5 x 28 x 46 cm; 650 Grams', 'Date First Available :', '12 December 2022', 'Manufacturer :', 'ADISA', 'ASIN :', 'B0BPVLXD53', 'Item model number :', 'BP043', 'Country of Origin :', 'India', 'Department :', 'Men', 'Manufacturer :', 'ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com', 'Packer :', 'ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com', 'Item Weight :', '650 g', 'Item Dimensions LxWxH :', '15.5 x 28 x 46 Centimeters', 'Net Quantity :', '1 Piece', 'Included Components :', 'Laptop backpack and Rain Cover', 'Generic Name :', 'Laptop backpack', 'Best Sellers Rank:', 'Customer Reviews:']",ADISA
https://www.amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1685022675&sprefix=ba%2Caps%2C283&sr=8-20,[],B0BPVLXD53,[],ADISA
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1685022675&sprefix=ba%2Caps%2C283&sr=8-21,"['Outer Material: Polyester, Color: Black and Yellow.Ideal for 3-5 year old children.', 'Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant; Dimensions: 49 cms x 33 cms x 10 cms (LxWxH)', 'Number of compartments: 1; Compatible Laptop Size : 15.4', 'Warranty Type: Manufacturer; 1 Year from the date of purchase', 'Pocket Description: Utility Pocket; Color Name: Black And Blue; Age Range Description: Adult; Closure Type: Zipper']",B019HA8AYG,"['Is Discontinued By Manufacturer :', 'No', 'Product Dimensions :', '49 x 33 x 10 cm; 82 Grams', 'Date First Available :', '17 December 2015', 'Manufacturer :', 'Gear Merchandise PVT LTD', 'ASIN :', 'B019HA8AYG', 'Item model number :', 'BKPCARYON0110', 'Country of Origin :', 'India', 'Department :', 'Men', 'Manufacturer :', 'Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366', 'Packer :', 'Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366', 'Item Weight :', '82 g', 'Item Dimensions LxWxH :', '49 x 33 x 10 Centimeters', 'Net Quantity :', '1 count', 'Included Components :', 'Backpack', 'Generic Name :', 'Bag', 'Best Sellers Rank:', 'Customer Reviews:']",No
https://www.amazon.in/Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1685022675&sprefix=ba%2Caps%2C283&sr=8-22,"['The Lino wheel Duffle Bag from Lavie Sport is a voluminous yet lightweight travel duffle. Made of high quality and durable materials, it provides the same function as a large-sized suitcase.Perfect travel duffle for weekend getaways.', 'Built to last: This duffle bag for travel features a combi-lock, shoulder strap, fully lined interior and is built with high-quality polyester fabric for the utmost durability. Made from water repellent & premium zippers, it makes it a super durable and lightweight all-weather travel duffle bag.', 'Plenty of Space & Easy to carry: The front side features a zippered pocket that is perfect to store quick access essentials. Lino luggage bags for travel have sturdy heavy-duty treaded rubber wheels in a protective wheel housing and retractable trolley for smooth mobility and maximum durability.', 'External Dimension: Length � 63cm, Width � 30cm, Height � 32cm, Capacity - 60 Litres.', 'Manufacturer warranty - 2 years']",B097RJ22Q3,"['Product Dimensions :', '62.99 x 30 x 32 cm; 1.5 Kilograms', 'Date First Available :', '23 June 2021', 'Manufacturer :', 'Bagzone Lifestyle Pvt Ltd', 'ASIN :', 'B097RJ22Q3', 'Item model number :', 'DGGE035040M3', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Bagzone Lifestyle Pvt Ltd, Bagzone Lifestyle Pvt Ltd | | LAVIE 402, Ackruti Star, MIDC Central Road, Andheri East, Mumbai � 400093', 'Packer :', 'Bagzone Lifestyles pvt ltd', 'Importer :', 'Bagzone Lifestyle pvt ltd, Bagzone Lifestyle Pvt Ltd', 'Item Weight :', '1 kg 500 g', 'Item Dimensions LxWxH :', '63 x 30 x 32 Centimeters', 'Net Quantity :', '1 Count', 'Included Components :', 'Duffle Bag', 'Generic Name :', 'Duffle Bag', 'Best Sellers Rank:', 'Customer Reviews:']",Bagzone Lifestyle Pvt Ltd
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&qid=1685022675&sprefix=ba%2Caps%2C283&sr=8-23,[],B097RJ22Q3,[],Bagzone Lifestyle Pvt Ltd
https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1685022675&sprefix=ba%2Caps%2C283&sr=8-24,"['Outer material: synthetic, color: brown', 'Waterproof', 'Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)', 'Number of compartments: 2', 'Laptop compatibility: yes, laptop size: 16strap type: adjustable', 'Anti theft waterproof bag with anti sweat fabric on back and shoulder straps', 'USB and headphone cable slot']",B07G4F6XFH,"['Product Dimensions :', '48 x 32 x 14 cm; 558 Grams', 'Date First Available :', '2 August 2018', 'Manufacturer :', 'Gear Merchandise PVT LTD', 'ASIN :', 'B07G4F6XFH', 'Item model number :', 'LBPCLSLTH0201', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366', 'Packer :', 'Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366', 'Item Weight :', '558 g', 'Item Dimensions LxWxH :', '48 x 32 x 14 Centimeters', 'Net Quantity :', '1 count', 'Included Components :', 'Laptop Backpack', 'Generic Name :', 'Laptop Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",Gear Merchandise PVT LTD
https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1685022675&sprefix=ba%2Caps%2C283&sr=8-25,"['HIGH QUALITY FABRIC: Our lightweight yet durable bags are made of 100% polyester and water resistant fabric. This casual backpack can be by boys and girls for school, college, coaching, tution, or everyday outings.', 'FRONT POCKET: Our trendy unisex bag pack has a front storage pocket that keeps small items neatly organized and easy to access', 'MESH POCKET: Our fancy and stylish backpacks have mesh pockets on both sides to accommodate your water bottle and umbrella', 'COMFORT: Our 26 liter bag has mesh padding on back to help carry heavy items. It also provides superior comfort with padded adjustable shoulder straps; WARRANTY: All of our bags come with 1-year International Warranty against manufacturing defects', 'Age Range Description: Adult; Closure Type: Zipper']",B09B26VHXV,"['Product Dimensions :', '32 x 46 x 16 cm; 350 Grams', 'Date First Available :', '22 July 2021', 'Manufacturer :', 'Safari Industries', 'ASIN :', 'B09B26VHXV', 'Item model number :', 'FLASH19CBBLU', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059', 'Packer :', '302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059', 'Importer :', '302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059', 'Item Weight :', '350 g', 'Item Dimensions LxWxH :', '32 x 46 x 16 Centimeters', 'Generic Name :', 'Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",Safari Industries
https://www.amazon.in/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1685022675&sprefix=ba%2Caps%2C283&sr=8-26,"['This lightweight and spacious laptop bag with 3 compartments contains a dedicated 360 degree protected laptop compartment (up to 17""), so you can you can transport your tech with peace of mind. A Spacious second compartment for essentials like books and files, and a third compartment for extra items. Also features padded shoulder straps and side pockets for water bottles.', ""Carry your books and belongings with ease with this comfortable and durable bagpack! Featuring wide, padded, and adjustable shoulder straps and a padded back, this backpack can handle even heavy loads. Made with strong yet lightweight polyester fabric and heavy-duty zippers, it's built to last. Plus, it comes with a rain cover, perfect for those rainy school or college days."", 'Make a statement on your next trip with our smart and stylish backpack! With a trendy and athletic design, this multipurpose backpack is the perfect combination of style and adventure. Your trips, travel experience cannot get completed without this amazing trekking backpack.', ""Experience enduring and long-lasting performance with our backpack! Made with highly durable material, this backpack is suitable for all weather conditions, including heavy rains and extreme heat. It not only keeps your belongings safe but also resists damage to itself. So, don't settle for anything less."", 'FEATURES: Rain Cover, upto 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc']",B09VCLZ3K4,"['Product Dimensions :', '22 x 30 x 50 cm; 670 Grams', 'Date First Available :', '11 March 2022', 'Manufacturer :', 'Amazing Bags', 'ASIN :', 'B09VCLZ3K4', 'Item model number :', 'laptop bag', 'Country of Origin :', 'India', 'Department :', 'unisex-adult', 'Manufacturer :', 'Amazing Bags', 'Item Weight :', '670 g', 'Item Dimensions LxWxH :', '22 x 30 x 50 Centimeters', 'Best Sellers Rank:', 'Customer Reviews:']",Amazing Bags
